sector,asset_id,old_top_parent,new_top_parent,immediate_owner_also_changed
Bioenergy Power,G100000200604,E100001000049|E100001000050|E100001000051,E100001000049|E100001000050|E100001000348|E100001010595|E100001015587|E100001015833,False
Bioenergy Power,G100000201461,E100001001070,E100000123261|E100001000082|E100001001070|E100001015587|E100002001974|E100002003008|E100002016831|E100002016832|E100002016833|E100002016834|E100002017345|E100002022475|E100002022476,True
Bioenergy Power,G100000200599,E100002001393,E100000000746|E100000123261|E100000188761|E100001000348|E100001010595|E100001015587|E100001015833|E100002001393|E100002021795|E100002022373,False
Bioenergy Power,G100000200534,E100001000111,E100001000111|E100001011687|E100001015587|E100002025117|E100002025118,False
Bioenergy Power,G100000200400,E100002000601,E100000123261|E100002000600,False
Bioenergy Power,G100000200610,E100002001393,E100000000746|E100000123261|E100000188761|E100001000348|E100001010595|E100001015587|E100001015833|E100002001393|E100002021795|E100002022373,False
Bioenergy Power,G100000202180,E100000123261|E100000124772|E100000125710|E100000130110|E100000130111|E100000130140|E100000130166|E100000132388|E100001010234|E100001010242,E100000123261|E100000124772|E100000125710|E100000130110|E100000130111|E100000130140|E100000130166|E100000132388|E100001000348|E100001010234|E100001010242|E100001010595|E100001010596|E100001015587|E100001015833,False
Bioenergy Power,G100000200548,E100002001393,E100000000746|E100000123261|E100000188761|E100001000348|E100001010595|E100001015587|E100001015833|E100002001393|E100002021795|E100002022373,False
Bioenergy Power,G100000201371,E100000001237|E100000123261|E100000133542|E100000134222|E100001000053|E100001000054|E100001000178|E100001000179|E100001000382|E100001011617|E100001015587|E100001016125|E100001016126|E100001016127|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000001237|E100000123261|E100000133542|E100000134222|E100000136108|E100001000053|E100001000054|E100001000178|E100001000179|E100001000348|E100001000382|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016127|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Bioenergy Power,G100000200335,E100001010226,E100000123261|E100001010226,False
Bioenergy Power,G100000200520,E100001000071,E100001014506,True
Bioenergy Power,G100000201808,E100000000491,E100000000491|E100000124156,False
Bioenergy Power,G100000201436,E100000123261|E100000150598|E100001015587,E100000123261|E100000150598|E100001014053|E100001014054|E100001015587,False
Bioenergy Power,G100000200316,E100000123261|E100002002721|E100002002724,E100000123261|E100002002721|E100002002724|E100002022398,False
Bioenergy Power,G100000200279,E100002003443,E100000123261|E100000133542|E100000134222|E100000136108|E100000152856|E100001000178|E100001000179|E100001000348|E100001000382|E100001010595|E100001010596|E100001011617|E100001014737|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002003441|E100002011285|E100002022203,False
Bioenergy Power,G100000200304,E100001000214|E100001010900,E100001000214|E100001010900|E100002024655,False
Bioenergy Power,G100000200035,E100000000654|E100001015587,E100000000654|E100000123261|E100000133542|E100000134222|E100000136108|E100001000178|E100001000179|E100001000348|E100001000382|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Bioenergy Power,G100000200174,E100000000273|E100000132388|E100001000086|E100001000514,E100000000273|E100000132388|E100001000086|E100001000514|E100001014866,False
Bioenergy Power,G100000201679,E100000001241|E100001000348|E100001010595|E100001010596|E100001015587|E100001015644|E100001015833|E100002000188,E100000001241|E100001000348|E100001000901|E100001010595|E100001010596|E100001010706|E100001010707|E100001014543|E100001015587|E100001015833|E100001016645|E100002000188|E100002001974,False
Bioenergy Power,G100000200150,E100000124527|E100000125870,E100000124191|E100000124527|E100000125870,False
Bioenergy Power,G100000201362,E100000001607|E100001010913|E100001010914|E100001015587,E100000000766|E100000001607|E100001000085|E100001010913|E100001010914|E100001015587,False
Bioenergy Power,G100001020042,E100002003380,E100000000875|E100000001492|E100000121185|E100000123261|E100000152466|E100001000094|E100001000270|E100001015587|E100002003380|E100002016399|E100002016408|E100002016409,False
Bioenergy Power,G100000200376,E100000000111|E100001000348|E100001010595|E100001015587|E100001015833|E100002000008,E100000000111|E100001000348|E100001010595|E100001014314|E100001015587|E100001015833,False
Bioenergy Power,G100000200187,E100000122784|E100001001051,E100000122784|E100000132388|E100001001051,True
Bioenergy Power,G100000200647,E100001000182,E100000001171,False
Bioenergy Power,G100000200256,E100000001247|E100001010898|E100002007720,E100000001247|E100000123261|E100001000348|E100001010595|E100001010898|E100001015587|E100001015833,False
Bioenergy Power,G100000200338,E100000000018|E100000001534|E100001000348|E100001010427|E100001010428|E100001010429|E100001010595|E100001015587|E100001015833|E100001016380|E100001016390|E100002000797,E100000000018|E100000001534|E100000123261|E100000129050|E100000135826|E100000139852|E100000181249|E100001000348|E100001010427|E100001010428|E100001010429|E100001010595|E100001015587|E100001015833|E100001016380|E100001016390|E100002000797|E100002005438|E100002015130|E100002015131|E100002015132|E100002021813|E100002022039|E100002022843,False
Bioenergy Power,G100000201703,E100002002993,E100000123261|E100002002993,False
Bioenergy Power,G100000201384,E100000000372|E100000152662|E100001011545,E100000000361|E100000000364|E100000000369|E100000000372|E100000000373|E100000001640|E100000123261|E100000135826|E100000152662|E100001000348|E100001000914|E100001000935|E100001010595|E100001011476|E100001011534|E100001011545|E100001015587|E100001015833|E100001016088|E100001016231|E100002000151|E100002001974|E100002003008|E100002016388|E100002016389|E100002016530|E100002016833|E100002017013|E100002017014|E100002017130|E100002017132|E100002017133|E100002017134|E100002022273|E100002022475|E100002022476|E100002022987|E100002022988,True
Bioenergy Power,G100001000016,E100000000376|E100000000388|E100000123261|E100000132388|E100001000348|E100001010595|E100001011055|E100001015587|E100001015833,E100000000376|E100000000388|E100000123261|E100000132388|E100001000079|E100001000348|E100001010595|E100001011055|E100001015587|E100001015833|E100001016749|E100002001974|E100002002996|E100002021876|E100002021877,False
Bioenergy Power,G100000200102,E100000000660|E100000123261|E100000133542|E100000134222|E100001000178|E100001000179|E100001000382|E100001011617|E100001015587|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000660|E100000123261|E100000133542|E100000134222|E100000136108|E100001000178|E100001000179|E100001000348|E100001000382|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Bioenergy Power,G100000202314,E100000000174|E100000000310|E100000125135|E100000125325|E100000125376|E100000125547|E100000129159|E100000129160|E100000129161|E100000129165|E100000129180|E100000130086|E100000130497|E100000130589|E100000132388|E100001000030|E100001000031|E100001000032|E100001000033|E100001000086,E100000000174|E100000000310|E100000125135|E100000125325|E100000125376|E100000125547|E100000125903|E100000129137|E100000129159|E100000129160|E100000129161|E100000129165|E100000129172|E100000129180|E100000130086|E100000130423|E100000130497|E100000130589|E100000132388|E100001000030|E100001000031|E100001000032|E100001000033|E100001000086|E100001000328|E100001000829|E100001014866|E100001015587|E100002022845,False
Bioenergy Power,G100000201782,E100000123261,E100000123261|E100000132388,True
Bioenergy Power,G100000200796,E100000000648|E100000001237|E100000123261|E100000133542|E100000134222|E100000149012|E100001000178|E100001000179|E100001000382|E100001011617|E100001015587|E100001016125|E100001016126|E100001016127|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000648|E100000001237|E100000123261|E100000133542|E100000134222|E100000136108|E100000149012|E100001000178|E100001000179|E100001000348|E100001000382|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016127|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Bioenergy Power,G100000201807,E100000000491,E100000000491|E100000124156,False
Bioenergy Power,G100000200128,E100000000273|E100000132388|E100001000086|E100001000514,E100000000273|E100000132388|E100001000086|E100001000514|E100001014866,False
Bioenergy Power,G100000201591,E100000000985,E100001010928|E100001011072|E100002001203,False
Bioenergy Power,G100000201452,E100001001070,E100000123261|E100001000082|E100001001070|E100001015587|E100002001974|E100002003008|E100002016831|E100002016832|E100002016833|E100002016834|E100002022475|E100002022476,False
Bioenergy Power,G100000200707,E100000001247|E100000132388,E100000001247|E100000123261|E100000132388|E100001000348|E100001010595|E100001015587|E100001015833,False
Bioenergy Power,G100000200663,E100001000071,E100002016059|E100002016060,False
Bioenergy Power,G100000200439,E100000001193|E100001000348|E100001010595|E100001010596|E100001015587|E100001015644|E100001015833,E100000001193|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833,False
Bioenergy Power,G100000200822,E100000001026,E100000123261|E100001015587|E100002011714|E100002011715|E100002015266,False
Bioenergy Power,G100000200646,E100001000182,E100000001171,False
Bioenergy Power,G100000200745,E100000000646|E100000123261|E100000133542|E100000134222|E100001000178|E100001000179|E100001000249|E100001000382|E100001011617|E100001015587|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000646|E100000123261|E100000132388|E100000133542|E100000134222|E100000136108|E100001000178|E100001000179|E100001000249|E100001000348|E100001000382|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,True
Bioenergy Power,G100000409507,E100000001324,E100000001324|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833,False
Bioenergy Power,G100000200696,E100001000071,E100002002715,False
Bioenergy Power,G100000200126,E100000000273|E100000132388|E100001000086|E100001000514,E100000000273|E100000132388|E100001000086|E100001000514|E100001014866,False
Bioenergy Power,G100000200229,E100000001607|E100001010913|E100001010914|E100001015587,E100000000766|E100000001607|E100001000085|E100001010913|E100001010914|E100001015587,False
Bioenergy Power,G100000200353,E100000000376|E100000000388|E100000001237|E100000123261|E100000133542|E100000134222|E100000152376|E100001000178|E100001000179|E100001000348|E100001000382|E100001010595|E100001011055|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016127|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000376|E100000000388|E100000001237|E100000123261|E100000133542|E100000134222|E100000136108|E100000152376|E100001000079|E100001000178|E100001000179|E100001000348|E100001000382|E100001010595|E100001010596|E100001011055|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016127|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100001016749|E100002001974|E100002002996|E100002011285|E100002021876|E100002021877|E100002022203,False
Bioenergy Power,G100000200764,E100000120931|E100000123261|E100000133542|E100000134222|E100001000178|E100001000179|E100001000382|E100001011617|E100001015587|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000120931|E100000123261|E100000133542|E100000134222|E100000136108|E100001000178|E100001000179|E100001000348|E100001000382|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Bioenergy Power,G100000200630,E100002001393,E100000000746|E100000123261|E100000188761|E100001000348|E100001010595|E100001015587|E100001015833|E100002001393|E100002021795|E100002022373,False
Bioenergy Power,G100000200785,E100000123261|E100000132872|E100001000178|E100001000382|E100001011617|E100001015587|E100001016125|E100001016126|E100001016492|E100001016498|E100002002953|E100002002955,E100000123261|E100000132872|E100000133542|E100000134222|E100000136108|E100001000178|E100001000179|E100001000348|E100001000382|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002002953|E100002002955|E100002011285|E100002022203,False
Bioenergy Power,G100000200529,E100000123261|E100002003569|E100002003571|E100002003572|E100002003573|E100002003574|E100002003575,E100000123261|E100002003569|E100002003571|E100002003572|E100002003573|E100002003574|E100002003575|E100002016045|E100002016046,False
Bioenergy Power,G100000200719,E100001011048,E100000000104|E100001015587|E100002001399,False
Bioenergy Power,G100000200068,E100000000630|E100000123261|E100000133542|E100000134222|E100000149012|E100001000178|E100001000179|E100001000382|E100001011617|E100001015587|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001696|E100002001699|E100002001700,E100000000630|E100000123261|E100000133542|E100000134222|E100000136108|E100000149012|E100001000178|E100001000179|E100001000348|E100001000382|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001696|E100002001699|E100002001700|E100002001974|E100002011285|E100002022203,False
Bioenergy Power,G100000200620,E100000001096|E100001000348|E100001000615|E100001010595|E100001015587|E100001015833|E100002007660,E100002024751,False
Bioenergy Power,G100000202083,E100000123261|E100000129747,E100000123261|E100000129747|E100000132388,True
