subject,party,party_name,bucket,residual
E100002001231,E100002022139,Seattle Holding,build-out,False
E100000132359,E100000123261,natural person(s),build-out,True
E100002016688,E100002016690,CBI Holding,build-out,False
E100002018826,E100000123261,natural person(s),build-out,True
E100002019501,E100000001917,Hindustan Petroleum Corporation,build-out,False
E100000004092,E100000002265,Hoosier Energy Rural Electric Cooperative,build-out,False
E100002010540,E100002011831,Paprec Holding,build-out,False
E100001015693,E100001015695,Pak-Arab Refinery,build-out,False
E100002005586,E100000123261,natural person(s),build-out,True
E100002005915,E100000123261,natural person(s),build-out,True
E100001015829,E100000000556,National Iranian Oil,build-out,False
E100002006001,E100002006004,Pacific Holdings Investment,build-out,False
E100002016384,E100002016386,Blue Owl Capital,build-out,False
E100000131251,E100002010765,Calida Holding,build-out,False
E100002019612,E100001014613,Egyptian Natural Gas,build-out,False
E100000003084,E100000140036,United Illuminating,build-out,False
E100002001603,E100001015587,small shareholder(s),build-out,True
E100002007720,E100000001247,KKR & Co.,build-out,False
E100002016356,E100000123261,natural person(s),build-out,True
E100002020376,E100000001309,Southern,build-out,False
E100002023236,E100002023239,Asian White Cement Holding,build-out,False
E100002016452,E100000123261,natural person(s),build-out,True
E100002007436,E100001015587,small shareholder(s),build-out,True
E100001015325,E100001010596,State Street,build-out,False
E100002015950,E100001000348,BlackRock,build-out,False
E100002006077,E100001015525,Government of Nepal,build-out,False
E100002015995,E100000123261,natural person(s),build-out,True
E100000003952,E100002017803,Saif Holdings,build-out,False
E100000152388,E100002007856,Neo Energy Holding,build-out,False
E100001013135,E100000123261,natural person(s),build-out,True
E100002016919,E100001015587,small shareholder(s),build-out,True
E100000001114,E100001000348,BlackRock,build-out,False
E100000002425,E100002023651,Sembcorp Energy Australia,build-out,False
E100000131717,E100000123261,natural person(s),build-out,True
E100001015115,E100001015647,The Energy & Minerals Group,build-out,False
E100002022081,E100000001533,JERA,build-out,False
E100002025228,E100002025229,Stonepeak GP Investors Upper Holdings,build-out,False
E100001016329,E100002006531,National Investment Company,build-out,False
E100002015124,E100002016682,Thai Rayon,build-out,False
E100002015137,E100002017000,District of Wesel,build-out,False
E100000126244,E100000121891,Guizhou Yueqian Electric Power,build-out,False
E100002004296,E100000191876,Caturus Energy,build-out,False
E100002011706,E100002016989,Swiss Krono Holding,build-out,False
E100002006178,E100000123261,natural person(s),build-out,True
E100002015521,E100000186788,China Energy International Group,build-out,False
E100000001322,E100001000348,BlackRock,build-out,False
E100001000550,E100001013685,Hunter Ridge,build-out,False
E100002004313,E100001014386,Targa Resources,build-out,False
E100002006188,E100001000930,Siam Cement,build-out,False
E100001014854,E100001015587,small shareholder(s),build-out,True
E100000003301,E100002024448,Indeck Energy Services of Olean,build-out,False
E100002021863,E100002022022,Crascoda Holdings,build-out,False
E100000120925,E100002009039,U.P. Rajya Vidyut Utpadan Nigam,build-out,False
E100000190263,E100000123261,natural person(s),build-out,True
E100000003416,E100002018873,Keppel Asia Infrastructure Fund,build-out,False
E100000001371,E100001015587,small shareholder(s),build-out,True
E100000151577,E100001015587,small shareholder(s),build-out,True
E100000004060,E100000188802,Eni Congo,build-out,False
E100000131289,E100001010066,State of Assam,build-out,False
E100001000347,E100000001155,Berkshire Hathaway,build-out,False
E100002006380,E100001015587,small shareholder(s),build-out,True
E100002008094,E100000000638,INPEX,build-out,False
E100000128375,E100000000270,Sichuan Development Holding,build-out,False
E100002017479,E100000001023,B.Grimm Power,build-out,False
E100001015045,E100001010427,HSBC Custody Nominees (Australia),build-out,False
E100001014067,E100001014071,Folketrygdfondet,build-out,False
E100002007283,E100002007585,Trade Kings Group,build-out,False
E100002006023,E100002006025,C.C.C. Holdings & Investments,build-out,False
E100002002885,E100001015587,small shareholder(s),build-out,True
E100002006045,E100000187709,Votorantim Cimentos,build-out,False
E100002010814,E100001013285,PT Tuah Turangga Agung,build-out,False
E100000190230,E100002024591,Palani Participações,build-out,False
E100002010776,E100000131687,ICRA SMM,build-out,False
E100002017082,E100000123261,natural person(s),build-out,True
E100002006593,E100002006221,Tehran Cement,build-out,False
E100001014222,E100001015587,small shareholder(s),build-out,True
E100002005694,E100001015587,small shareholder(s),build-out,True
E100000000635,E100001015587,small shareholder(s),build-out,True
E100000000645,E100001015587,small shareholder(s),build-out,True
E100002015683,E100000187709,Votorantim Cimentos,build-out,False
E100002017126,E100002017127,Yesil Yapi Endustrisi,build-out,False
E100002007002,E100001015587,small shareholder(s),build-out,True
E100000003208,E100002017498,Tana Energy Management,build-out,False
E100000120618,E100002024551,Tsingtuo,build-out,False
E100002004508,E100000123261,natural person(s),build-out,True
E100001001371,E100000002192,California Public Employees' Retirement System,build-out,False
E100001014112,E100001010088,State of Andhra Pradesh (India),build-out,False
E100002000015,E100001015587,small shareholder(s),build-out,True
E100000001809,E100002019788,EIG Prumo Equity Investment Fund,build-out,False
E100002015383,E100002015384,CIMAD Holdings,build-out,False
E100001013538,E100002010755,HT Investment Development,build-out,False
E100000126690,E100000123615,Guizhou Panjiang Refined Coal,build-out,False
E100000190117,E100002025112,Oleoplan S.A. Óleos Vegetais Planalto,build-out,False
E100002015718,E100002015719,East African Holding,build-out,False
E100000190288,E100002024873,Oxe Participações,build-out,False
E100001015291,E100000000538,PT Pertamina (Persero),build-out,False
E100000190286,E100002024873,Oxe Participações,build-out,False
E100002007357,E100002007358,Monpolymet,build-out,False
E100002015475,E100002015477,Yura Chile,build-out,False
E100002025219,E100002025221,Calcasieu Pass Holdings,build-out,False
E100000131550,E100002009651,PT Ever Pioneer,build-out,False
E100002023916,E100002023918,Cimsa Building Solutions,build-out,False
E100002007810,E100000123261,natural person(s),build-out,True
E100001015713,E100001015587,small shareholder(s),build-out,True
E100001013654,E100001013073,PT Optima Persada Energy,build-out,False
E100002001068,E100000123261,natural person(s),build-out,True
E100002016029,E100001011030,Smurfit Westrock,build-out,False
E100000003644,E100002024692,Summit Kwinana Power,build-out,False
E100001011189,E100002015807,Globeleq Africa Holdings,build-out,False
E100001016749,E100001011055,Crédit Agricole,build-out,False
E100000132110,E100000123261,natural person(s),build-out,True
E100000190152,E100002025109,Primary Products Investments,build-out,False
E100002006239,E100002006240,Scancem International DA,build-out,False
E100000004174,E100001011189,Globeleq Africa Investments,build-out,False
E100002016099,E100002016762,GCO,build-out,False
E100002006262,E100002006263,HMIE,build-out,False
E100000003218,E100000002341,Wabash Valley Power Association,build-out,False
E100002016596,E100000123261,natural person(s),build-out,True
E100001014683,E100000000610,Eni,build-out,False
E100002023989,E100002005803,Battambang Conch Cement,build-out,False
E100002010404,E100002015650,Spencer Engineering Group,build-out,False
E100002024409,E100001000178,The Master Trust Bank of Japan,build-out,False
E100002005475,E100000153494,Alghanim International,build-out,False
E100002006074,E100000000531,UltraTech Cement,build-out,False
E100002015161,E100000000453,Thüga Holding,build-out,False
E100002019709,E100002019710,NSMP Holdco 2,build-out,False
E100000001309,E100001000348,BlackRock,build-out,False
E100002015300,E100002017041,Barcelona de Serveis Municipals,build-out,False
E100002006746,E100001000571,Holcim,build-out,False
E100000001293,E100001010595,The Vanguard Group,build-out,False
E100000002905,E100001015587,small shareholder(s),build-out,True
E100000003276,E100001015587,small shareholder(s),build-out,True
E100002008898,E100002016954,Enpower,build-out,False
E100002007413,E100002002419,Vicat,build-out,False
E100001010787,E100002022080,Feroniella,build-out,False
E100002015637,E100000123261,natural person(s),build-out,True
E100000132166,E100001011057,My Home Industries,build-out,False
E100001015776,E100001015702,State Life Insurance Corporation of Pakistan,build-out,False
E100002011911,E100000123261,natural person(s),build-out,True
E100002004506,E100002004505,Luksburg Foundation,build-out,False
E100002019328,E100001014501,ConocoPhillips Transportation Alaska,build-out,False
E100000003389,E100000000947,Korea Electric Power,build-out,False
E100002016473,E100001010819,VTB Bank,build-out,False
E100001000427,E100002021999,Iranian Ghadir Iron and Steel,build-out,False
E100000120080,E100002016147,BVF Partners,build-out,False
E100001016345,E100000123261,natural person(s),build-out,True
E100000001135,E100001015587,small shareholder(s),build-out,True
E100002017086,E100000123261,natural person(s),build-out,True
E100000190268,E100000123261,natural person(s),build-out,True
E100001015713,E100000000746,Shell,build-out,False
E100002021872,E100000000394,Allianz,build-out,False
E100002006994,E100002007000,Hofmann Holding,build-out,False
E100000000646,E100001015587,small shareholder(s),build-out,True
E100000003789,E100002017209,Gostaresh Energy Pasargad,build-out,False
E100001015948,E100001014363,Delek Logistics Partners,build-out,False
E100000132196,E100002018576,Mogul Resources,build-out,False
E100001014623,E100001014325,Plains All American Pipeline,build-out,False
E100002016328,E100000000989,Advanced Power,build-out,False
E100002015625,E100001011507,City of Brno,build-out,False
E100002025253,E100002025255,BIP Holdings Manager,build-out,False
E100000001734,E100002017590,TTWF,build-out,False
E100000000756,E100001015587,small shareholder(s),build-out,True
E100001013695,E100000123261,natural person(s),build-out,True
E100002016071,E100002022202,Reworld Waste,build-out,False
E100002016258,E100002016670,Asia Biogas,build-out,False
E100002007856,E100002007728,Hv Invest Eta,build-out,False
E100002017298,E100000123261,natural person(s),build-out,True
E100000133036,E100000001305,AES,build-out,False
E100000190363,E100002001974,member/employee owned,build-out,False
E100000120340,E100000123261,natural person(s),build-out,True
E100000000842,E100001015587,small shareholder(s),build-out,True
E100002010849,E100000187270,Energo-Pro Georgia,build-out,False
E100002006476,E100000123261,natural person(s),build-out,True
E100000125234,E100000000307,Yunnan Energy Investment Group,build-out,False
E100002016338,E100001015587,small shareholder(s),build-out,True
E100001012160,E100002018523,Haiming Investment,build-out,False
E100000004243,E100001015587,small shareholder(s),build-out,True
E100002015777,E100002015778,Saikan,build-out,False
E100002020901,E100001014286,Mutual Energy,build-out,False
E100002000642,E100000123261,natural person(s),build-out,True
E100000137831,E100002017140,Consus Enerji Isletmeciligi ve Hizmetleri,build-out,False
E100000126690,E100000128137,Shougang Shuicheng Iron & Steel (Group),build-out,False
E100000000019,E100001010596,State Street,build-out,False
E100001014455,E100001015587,small shareholder(s),build-out,True
E100001015361,E100002022073,Fukuoka financial group,build-out,False
E100002017163,E100002017161,MHC Plantations,build-out,False
E100002005481,E100002005477,Wietersdorfer Alpacem,build-out,False
E100002016433,E100000123261,natural person(s),build-out,True
E100002019504,E100002018551,GE Vernova,build-out,False
E100002006130,E100002006131,Eagle Materials,build-out,False
E100002001293,E100001010427,HSBC Custody Nominees (Australia),build-out,False
E100002006259,E100001000932,Taiheiyo Cement,build-out,False
